0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,alvo
0.11651911,-0.67707574,-1.2500659,0.28986797,-1.3925505,0.46764308,-0.42116266,-1.7608123,-1.0845784,-1.4256024,-1.2171007,-1.1919895,0.46704394,0.81203055,0.65965724,-1.4994484,0.0019608364,0.58975905,0.8955693,0.1984588,-0.09776866,-0.37043828,0.6288996,-0.61320263,0.93645227,0.37556615,-1.7052796,-0.35202098,-0.37808025,-0.60320884,1.0296555,-0.39796084,0.2627409,0.90364486,0.69067955,-1.0590764,1.5307168,-0.793697,1.0937749,-1.5677384,0.48049012,1.2993068,-0.18276644,-1.9130512,1.2394202,-0.33174577,0.50228333,2.4047177,-0.13319202,0.5307072,0.062156666,-0.25763655,-0.47643402,-0.0011652783,0.15519352,1.0011812,1.3908628,-0.7315619,0.72102517,0.2870672,1.9184486,0.7416973,0.1813541,1.2611886,-1.1024998,1.240597,0.8009162,0.30766377,0.08591487,0.22513473,0.1272845,0.23613063,-0.4522085,-1.0728134,-1.5458724,-0.0617635,-0.118518636,-1.7222451,0.13055062,-1.3815389,-0.9525922,0.22334048,-0.2484988,1.7914774,2.098417,-1.706274,1.2429383,0.19071023,0.024854578,-0.5922516,-0.32775754,0.033262655,0.18390217,1.3272225,-0.28266132,-0.23561715,1.9038293,1.3978705,-1.2401843,-0.05739408,2.0444474,-1.0077527,0.7626471,0.65565515,0.38376504,1.0861619,-0.7619346,-0.2343021,-0.6086304,-0.3338141,-1.2110875,-0.116956845,-0.06645945,-0.6207208,-0.778828,-0.80857885,-0.90798306,0.423211,-0.10149606,0.5018765,0.43371522,1.6088264,0.9553144,1.1020814,1.3897983,-1.4807805,0.10420733,-0.25757763,Desconhacido
-0.8651298,-1.4766266,0.64647573,-0.39013308,-0.74060017,0.1762861,-0.66435206,0.28483123,0.36445406,-1.4620222,-2.0693662,-0.12131181,-0.021113615,1.334008,-0.14018379,-0.21668999,2.0078785,0.19520263,0.23741387,-0.10950708,0.91261697,-0.15511903,0.18404612,-1.1155276,1.0147947,-0.020428792,-0.17093894,0.7787308,-0.85864156,-0.43433774,-0.5920491,0.4503486,-0.43613198,1.1244097,-1.1649513,-0.0473448,-0.22377431,0.78362364,-0.09051818,-0.47843054,-1.095594,0.9214221,-1.4395887,-1.7558252,1.8764287,1.2027959,0.6485656,-0.04525189,0.5901814,0.37194252,-1.561668,-0.46473455,-0.3490623,-2.150109,0.6138989,-0.67296124,0.5022109,-0.3237096,2.4963136,0.31085968,0.47187734,1.6078439,-0.5694449,0.93889517,-0.60307056,-0.19621305,0.5639838,0.6839978,0.5114144,-0.7965609,-1.1883245,0.3961424,-0.45384115,-1.7309738,0.3122087,0.71235776,-0.7595893,-1.4288088,0.2052592,-0.6222653,-1.4896188,-0.8168541,-1.62333,0.31825277,0.68256253,0.95006037,1.3355299,-0.00874114,-1.6428162,0.9174956,1.7838539,1.2266142,-0.24708663,-0.7673788,0.042626943,-0.21569277,0.8468875,1.1207573,0.39155698,1.8939759,1.6946135,0.59352356,-0.02224806,-1.6862217,0.081123166,0.26288486,-2.1896474,-0.31810874,-1.4321047,-0.339737,-0.5179782,-1.034309,-1.0861825,0.14449325,0.28591648,0.41684115,-1.2966517,1.3614895,-0.37222436,1.1018103,0.46339297,1.7187492,-1.5551046,-0.07855759,0.5182855,-1.9758621,0.47415343,-0.69061345,Desconhacido
-0.7491455,0.43179074,-0.74557084,1.8390971,-0.36162466,0.49205074,1.4881307,0.73590124,-1.1761234,0.6223982,-0.39322537,-0.37409848,-0.25045076,-1.0314063,1.2308775,0.6962793,0.5864285,-0.19605763,0.6122491,-1.5126928,-1.4539058,0.46421644,-1.6694514,-1.2441542,-2.5465043,-0.03423796,-0.12422198,0.98194706,-1.4806912,0.8449249,-0.47441474,0.54954755,-0.9015113,0.08732768,1.7722738,-2.317645,0.62716043,-1.1805395,2.0965002,-0.82254696,-0.7103075,-0.11988117,-0.14001264,-1.3102071,1.6748258,-0.036218025,-0.12432282,0.917402,1.3233922,1.1519486,1.0304279,-0.35896826,-0.8080112,1.0274787,-0.81818694,0.60110503,0.8196287,-0.51166314,-0.41974247,-1.0272918,-1.5182129,-0.076740466,1.1832927,1.7351128,1.110803,-0.47750646,0.06994685,-0.75721025,-1.9025382,0.47090465,1.4859204,-1.2095488,1.4867501,0.6722156,1.8936955,-0.21229538,0.2125951,2.5050654,-0.9058079,1.6307538,-0.80008656,0.07439242,-1.609577,-2.252718,-0.44564912,-1.3689088,-0.36180073,-0.38524467,-2.7133539,-0.44121528,0.20513977,0.9733732,-1.0446993,-0.50063056,0.18417692,-1.469167,0.6404273,1.066995,-0.9016425,0.18320717,-1.4549047,-0.03903994,-0.06351739,1.2693962,0.6997441,0.7688739,0.04494307,-0.85146785,-0.5469088,1.1246651,0.008282546,-0.38966602,-1.0941731,0.7676861,-0.8014677,-0.17213203,1.1108456,0.018086158,-1.4607204,0.45651022,-1.2488068,-1.3470019,2.0227995,1.0875913,-1.1822988,0.40551308,-1.2283914,0.50516385,Desconhacido
-1.194552,-0.7220907,0.9345044,0.2122424,1.1377866,1.5558549,-2.274646,-0.81372094,0.13830602,0.8223217,-0.46844712,0.9344894,0.077109456,0.5223186,0.57318586,-0.79963917,1.882103,-1.3121332,0.3207285,-0.23232906,-0.49290207,-1.2963262,1.1708373,1.9921428,-0.95261586,-0.14904287,-0.2979773,-0.9158642,0.813483,-1.5931093,2.7096274,-3.135835,1.6959997,-0.69348544,0.51204294,2.091143,-1.3789462,-0.84233904,0.38888872,-0.63541913,-0.29080397,-0.4621798,1.106812,0.34579545,1.2234983,-0.9190369,0.50980365,0.46348053,0.19029494,-0.49847862,0.5847248,-0.35247818,-1.0669119,-1.5979944,-0.22391912,1.5268326,0.67893475,-1.3855731,1.4213148,1.2178936,0.9458609,-0.9368589,1.6013398,0.091151714,-1.2998679,-0.2915659,-0.6973929,-0.29231632,-0.13057266,1.5118566,-0.70447916,-0.9740102,-0.18514751,0.6986795,1.6033094,0.22281468,0.31731996,-0.7957097,-0.3767196,-0.3801887,-0.32564673,0.6238234,0.13916698,1.1344994,0.5328212,-0.2715231,1.193434,-0.05410535,-0.7195082,-0.3822024,-1.2251256,1.0946783,0.7646473,0.1603527,-0.17444457,-0.011652422,-2.0216854,0.8963556,-0.99516225,0.824071,-0.87852305,-0.8295185,0.26786152,0.9363587,1.4915185,-1.561177,-0.75163615,0.9314264,-0.27572292,-1.7238973,-0.2090819,0.7865433,0.026998147,0.7536752,-0.31349427,-0.097418845,1.5692729,0.5781642,-0.18981025,0.1422084,0.80181885,-2.5242577,0.6946122,0.96102816,0.8619271,-1.7137306,0.8334178,-0.03257466,Desconhacido
0.2554192,-1.649722,-0.5717634,1.1255937,0.14802085,-0.22888441,0.3827061,0.44684795,-0.7004624,1.4974213,0.8820118,-2.5603538,-0.14285702,-0.99521923,-0.69195807,0.76290244,1.2717787,-0.029408934,-1.3853248,-0.44994473,-0.20091954,0.7513508,0.19301498,1.2893549,0.42359805,1.1119232,0.062871486,0.43280566,1.6459678,0.8648454,0.67309654,1.0668973,-0.7453831,1.3590509,1.945693,0.5564663,-0.048918355,0.7857292,0.5380877,0.07601235,0.77081394,0.6993889,1.5922303,1.049217,0.947501,-0.071234375,0.8710664,-0.06958753,-0.28271013,-0.736707,1.3302107,1.1067053,-0.7835038,0.42025027,-0.84724206,1.4165045,0.0816313,-0.66934574,-0.9223436,-1.3944641,-0.4638674,-0.5800306,-0.087366685,-0.055540603,-0.3040285,1.7031603,0.13219777,0.68342316,-0.06640458,-0.5264187,0.7940832,-0.52474546,-0.096472576,-1.1846714,0.748608,-0.1033027,-1.0622742,-0.21477644,-1.5137407,0.59668,0.42963693,0.8400395,1.0232168,0.84730446,-0.91870326,-0.032825038,-0.32409123,-0.10207882,0.11912982,-0.2203587,-0.79716,0.017482677,-0.683649,1.8637896,1.3241217,-0.3192186,1.0383497,-1.6423018,-0.62697214,0.7240013,-0.06538671,-0.009327233,-2.149622,0.94256586,-1.3226553,1.6557564,-0.30411687,-0.46746686,-0.061019346,0.56502664,0.310629,0.6529248,1.227926,-0.53853446,0.39524874,-0.4653098,-0.39788964,-2.2773364,-1.2423385,-2.9690726,1.2393818,-0.15434922,1.0765256,-1.379087,-0.87462515,-0.040495306,0.61824507,-0.9692331,Desconhacido
-0.37091005,-0.0084491,-0.39765084,1.6631669,-0.18660286,-0.30017897,0.20534675,-1.1953233,1.5684108,0.68787193,-1.2282615,0.6808188,-0.51233,-0.01844617,-1.9111407,-0.20237401,-0.29846874,-0.034333568,0.39454976,-0.48970875,0.3262335,0.74284154,0.270792,0.7370835,1.4128993,1.4122272,-0.8370069,-0.6950952,1.3798366,-1.1263826,1.6399359,-1.1297839,0.07384109,1.2759973,0.7809523,0.32083353,-0.13108604,1.7891742,1.2151976,0.97580063,-0.40775955,2.0909584,-0.9465815,-0.87841195,-0.906317,1.7059864,-1.8157481,1.6292331,0.053294063,0.21081579,-0.21405752,1.6459354,0.78415257,-0.08582754,0.90436494,1.5753124,0.9147124,-0.6108765,0.24287392,-1.2877668,-0.22390977,-0.42793435,-1.8418278,-1.4484524,0.10528743,1.7481117,0.8762125,1.1023113,-0.6638034,0.0787868,1.4118915,0.53184307,-0.09797315,0.06741224,-1.2903957,-0.50215423,0.0807859,-0.051207114,-1.2599355,-0.31184232,-0.12671623,-1.5664631,1.1200871,0.6322652,-0.46212396,0.548203,-0.59105384,0.8355621,0.39551416,1.4303082,0.019077152,-0.032565318,0.7809189,1.5136156,0.08838173,0.24264753,0.61316913,1.474488,0.4496619,-0.4360843,0.87508553,0.12868738,-1.067676,-0.91456693,-0.7229213,1.3614683,-0.47605383,0.40423185,-0.46896914,-1.2925504,0.5548679,1.1743064,0.3512923,-0.7986857,1.5629963,1.5020957,-0.7721541,-0.8388908,1.0313039,-0.6305696,0.6700914,-0.97096086,-1.045223,-1.2728329,1.0472623,-0.26714787,1.4582592,-0.551593,Desconhacido
-0.724313,-1.5556787,-0.49102446,2.196854,-0.09521711,-0.029841006,-0.23614864,-2.7690768,0.008790035,0.8581338,-2.9220207,-0.74792904,0.42619723,0.48436907,-1.7582505,-0.36320347,-1.1062824,0.5960812,0.7711879,-0.9646339,1.4918845,-0.15932563,1.8992134,-0.94512415,0.24369808,0.19905347,0.21664871,-1.542399,-0.22142534,0.38846558,0.09375797,-0.52692616,-0.5760681,1.5147132,1.733345,-1.2141912,-0.22769654,-0.08902446,0.4011981,-1.0474523,-0.2590109,0.12890992,-1.051898,-0.2192038,1.0072914,-0.79793096,-0.12831315,2.9028056,-0.11832047,0.412386,-0.6225597,-0.05336083,-0.488668,0.55957544,1.4566423,-0.6535671,0.9205391,-0.5901269,-0.02836132,-1.2927222,-0.4097799,-0.8192337,-0.9121967,-2.1376932,-2.9432406,1.8173317,-0.09001712,0.014386724,-1.5769583,0.1697572,0.7791203,-0.75304484,0.16064467,0.34599435,-0.9383391,-0.27817604,0.26494145,0.30707678,0.50384665,-2.1043105,-0.7122387,-1.0648096,0.29124027,1.7500017,1.1112874,0.61372876,0.60201776,-0.40244305,1.1936032,-0.026419174,-0.39054283,1.0957603,0.59298366,1.4234263,0.4193259,1.4332311,0.80645734,0.99211085,-0.78388786,-1.0763402,1.0973884,-0.22694644,-0.2921129,-1.1725428,0.89792097,-0.069162115,-0.13334726,1.378729,-0.6599619,-0.9906116,0.2197866,-0.20597546,-0.47363684,-0.574656,-0.97346187,0.76729023,-0.24274644,-0.70912063,-2.3143167,-0.6585425,0.33326626,-0.41209424,-0.77927417,-0.22339478,1.228065,0.30797422,0.4970188,-1.1765572,Desconhacido
-0.46856484,-1.5232809,1.3962021,0.3283771,0.2864041,0.32528305,-0.83428603,-0.8079238,0.055595107,-0.47097108,-1.4282764,-0.15005097,0.8673068,0.9209281,1.4947138,-0.9057322,0.13781545,2.4672036,0.33817706,0.78116995,0.42613122,0.68073547,-0.8162154,-0.18474808,0.92857075,0.932582,0.66862,-1.3389434,1.9504874,-0.13614662,1.0770135,0.6519968,0.6604616,0.35385665,-0.48910946,-0.655061,-0.7645948,-0.8562168,-1.3671665,-1.5063988,-0.7418242,-1.272639,1.767634,0.71821386,0.5215324,1.9405723,-0.06523183,-1.4551773,0.40845007,-1.4815125,0.3352176,-1.4376032,-0.27867326,0.83178234,0.23615888,-1.9558033,-0.69549507,-0.9639937,0.8580368,-0.18870056,-0.36036932,1.6124512,0.044898007,0.7302467,0.31394207,0.038409725,0.82700765,-1.3436364,0.5311128,1.4616277,0.7178347,-1.5732512,-1.4542878,-0.66368836,-0.045540076,-0.55683684,0.38286215,-1.9408627,0.11683365,1.4543891,1.2994972,-0.49098113,-0.41436058,1.6626155,1.1131765,0.19751576,-0.8285061,-0.38056272,-1.3247937,-2.2964444,1.012167,0.6052799,-1.6421508,-1.3381767,-1.0622476,-0.13703573,0.6438256,0.21248299,1.4474928,-0.8616155,-1.2099012,-0.66293174,1.005106,1.6342592,-0.98935074,2.115716,-1.6958911,-0.9366119,-0.39720222,-0.21967743,-1.055645,-1.1062356,-1.9491886,-0.6928349,1.2128669,-0.92118776,-0.7749655,0.36876836,-0.14183384,-0.5048956,1.0269198,0.42321464,0.82546204,0.62855935,0.5217989,-0.54362535,0.77722996,1.5248619,Desconhacido
1.577855,0.7941989,-0.58177596,-1.8327644,-0.5192095,0.81138444,0.083178475,0.21430612,-0.5853458,1.4928132,-2.2249012,0.7377949,0.91481364,-0.43619564,-0.08812061,-1.4133391,0.81891835,0.30324513,1.1812755,-1.6526529,1.061438,-1.2704188,-0.32603872,0.1627332,0.032597177,-1.5164651,-0.5166619,1.2777771,-2.0055459,-0.90073556,-1.8680066,1.2768518,-0.6772839,0.28553012,0.29017857,-1.7535981,-1.0648761,-0.010004461,-0.497885,0.049740333,0.5387563,-0.027786016,1.166336,1.0287199,-0.893361,-1.7671171,0.29442066,-0.7405635,1.3320946,-2.122056,-1.2601528,0.39008003,-0.19232467,-1.7545472,0.65320104,0.74096256,0.89817286,-1.6762137,-1.2407227,0.42598397,-0.7153499,0.7732663,-0.7848931,0.8113433,0.7544213,-0.19405119,0.92725724,-0.16949692,1.1083908,0.09123275,0.4738037,2.0439844,0.68659514,-0.57712966,1.9710611,-0.44509527,-0.67840815,-1.2309474,0.14259511,-1.1728123,2.2064,1.26069,0.07072128,-1.5379192,0.3278791,0.62741274,-1.1810461,-1.9407332,0.111687824,2.600806,-0.109325044,-0.32822585,-1.4627594,0.55224985,1.0995544,0.5974617,-0.48358408,0.27358153,0.5048386,1.0250328,1.2468859,-0.6962051,-1.0207534,-0.7939144,-0.6562268,-1.1170057,-0.74479914,-0.62745726,-0.2814451,-0.6569312,-1.4394593,1.7799997,-1.8509362,1.5586172,-1.037523,-1.0517775,-0.4948353,0.47845703,1.0125111,1.1231967,1.5284444,-0.16685945,-0.53122157,0.57921034,-0.77719176,0.08248293,1.151881,-1.2352628,Desconhacido
-0.2583568,-0.32574952,0.31879476,-1.061374,-0.048229456,1.6812016,-1.7794206,1.5812297,2.1272893,-1.9422739,0.3677773,0.071671,0.37272763,1.2859293,-0.17053801,0.92713755,1.2672036,-0.5368507,1.7334915,0.95026565,0.2740384,-0.092778206,-0.46986914,-0.6412693,-0.1473552,-0.66902715,-0.20157531,0.04818242,-0.23792417,0.751133,0.24097715,-0.42441052,1.2517363,0.5754126,0.96951014,0.49647397,0.69305825,-0.18299228,0.106624275,0.80265474,0.51871246,0.34922683,-0.035347953,-0.83192766,-0.79717636,-1.3145586,0.6637357,0.21920584,-0.9131036,1.1754062,-1.311797,0.44356176,-0.028024383,1.8414005,-0.15959984,-0.7397564,1.57832,-0.07094887,-0.6016378,1.1421789,1.1465703,1.026319,1.3062598,1.3065449,0.6360045,-0.42558157,0.71193916,1.4165281,-0.80478984,0.79036343,0.23512137,0.12569821,-1.3007667,0.70227146,-0.71982336,0.5659468,0.9652051,-1.4053115,0.69968194,-0.62141967,-0.36306718,-0.85518146,2.1204023,-0.2709639,1.1979733,-1.423967,1.7826221,0.06984043,-0.79478204,-1.1092725,-1.5202452,-0.84785527,-0.75964385,-1.6853963,-0.63479966,0.38265386,-1.6676726,0.51806253,-1.2907693,0.6240682,0.80693334,0.9530321,-1.1547108,1.0468342,0.5661653,1.4599998,-1.1513965,-0.7676021,0.40492773,-0.5890667,0.29713783,-1.5012542,0.2713614,-0.18916567,-1.7538645,-2.0338125,0.22348358,-0.12602092,1.4625776,-1.3641593,0.4929375,1.3174244,0.74927133,-0.38398623,2.6092389,-0.6326913,0.16008356,1.3418059,Desconhacido
0.98671865,0.1624957,1.1827205,-0.55891365,-0.10967999,1.3246894,1.681092,-1.3999585,0.835591,-0.4913216,-0.45821178,0.24068336,0.16920003,1.3905987,0.13068917,-1.1284655,-0.7506089,-0.20558983,-0.102455035,0.39253294,-1.0660266,0.6405964,-0.48759267,0.17247264,0.15051459,1.9239709,1.1854275,-1.6886066,0.22571948,-0.3178347,0.39924416,1.4102856,1.8886974,-0.8982825,-0.94761306,0.109466806,0.27251554,-0.40634546,0.66726476,-1.1079732,1.4392279,0.18996738,-0.4858155,-0.9634034,0.493871,0.69025725,-0.68401724,-0.8270986,0.059006527,0.54666173,1.6444821,-1.0426095,0.79703516,-3.0933478,0.009409332,0.16803549,0.8745558,0.5062344,0.45744714,-0.78788775,0.40997574,0.23971422,-1.5508509,1.5085862,0.102021106,-0.18064268,1.0322664,-1.0786333,1.824142,0.7789227,0.6167757,-1.4325453,0.8688378,-1.2959225,0.74618495,-1.7384527,-0.0055084303,-1.2185712,-0.2236912,0.42589557,-0.083851434,-0.0691143,0.85794073,0.033998854,-0.117181875,1.2246423,1.8388158,0.8543761,0.5611594,-0.67744106,-1.2440054,1.0712044,-0.33105418,-0.4622035,1.5447085,-0.31431612,0.53277665,-0.6064331,-2.328479,-0.16091622,-0.49820757,0.470244,-0.8572499,-0.9412314,-0.80277103,-0.21184124,1.1554551,-1.2113277,1.061004,0.6381921,-1.9412632,1.5907503,-0.84047735,0.61722976,-0.05607885,0.974524,-1.0542729,0.583035,0.7264719,-0.26611188,-0.7504035,-0.085161366,2.0541925,0.49311188,1.3394156,-1.261197,1.3328636,2.1765928,Desconhacido
-1.2387906,-1.2346033,2.5979688,-0.7641478,-1.4436744,-0.9164351,1.2100285,0.11830212,0.5730712,0.02310592,-0.44324428,-0.97747123,-0.7439894,-1.1362664,-0.6376798,0.042623535,-0.5675241,-0.7372662,-1.1724356,-1.2702624,1.1815959,-1.3016459,0.5314081,0.22618419,-0.33132166,-0.09907869,0.7293813,1.1611502,-1.2744156,0.107371114,0.06992986,-0.042745207,0.697876,0.66502595,0.5394174,-1.0300692,0.2831891,-1.367741,1.6021137,-0.3355302,-1.5044729,-0.439243,-1.7708558,-1.5011439,1.8006912,1.4638392,-0.05940387,0.9568753,-0.74196756,-0.86869967,-1.6792867,-1.0125395,-0.6775283,0.65999085,-0.37385944,0.8184673,2.3106833,0.8765994,-1.1192485,0.010640636,-0.44017553,0.6808085,-0.33950782,0.4071477,0.24932584,1.4559078,1.0718172,0.2478263,0.3439767,0.87540984,-0.056474987,1.005401,0.16604313,-0.1830576,-1.7560586,-0.99383014,-1.5040797,-0.8487195,0.83216816,0.7693881,-0.24301478,-2.2705991,1.6788474,-1.2472231,0.29899374,-1.0990654,1.1465015,0.20359297,-0.32759464,1.0171391,0.40236494,-0.4650034,-0.8954728,0.74955285,0.3613635,0.6428099,-0.34561244,1.4499502,-0.12557903,0.16520707,0.81570464,-0.62734574,-0.1766186,0.94101125,0.45763612,1.6558893,-1.647882,-1.1163096,-0.42004925,0.85889566,-0.40845016,-1.8768712,-0.012150139,-0.39521694,-0.37742123,1.2591717,0.23111624,-0.03161916,0.20295195,-1.4475921,0.6594124,0.7727865,-0.88917404,0.27394304,0.22480524,-0.75562483,0.13462248,-0.77201366,Desconhacido
-0.74103975,-1.4551963,1.4292991,-1.7834619,0.35056496,0.51400685,0.96913767,0.051369645,-0.061640188,-0.37467197,-0.4503898,-0.24431849,0.5530383,-0.27654612,0.15202884,-0.27679673,-1.6006467,1.0555722,2.0545645,-0.4754544,0.63161004,0.506665,-1.452355,0.3988663,0.72610223,-0.23584011,-0.78745806,-0.7150385,-0.23478527,-0.7660958,1.4056685,-0.38485292,1.1818459,0.42909366,-1.7335929,-0.3275136,0.94551885,-1.4077202,-0.9472297,-0.9987476,2.041093,-0.3794642,-0.41848555,0.5004779,-0.27689877,0.13862684,-0.94997525,0.40927562,-0.008228488,-1.363918,-0.7474418,0.5453963,-2.278632,-0.19760102,-1.4626104,1.1578976,1.3660868,-0.7229202,-1.7325779,0.48657998,1.3251889,0.38911724,-1.0246241,1.8578601,0.25939116,0.011612348,1.6873713,-0.9148178,0.05421233,0.07299485,0.9176701,0.2745476,0.010155208,-0.16418928,1.2877748,-1.2408342,-0.1854057,-0.015371468,-1.5631744,2.6827266,-1.7959653,0.6272489,0.6008971,-1.0050234,0.8746829,-0.35366374,-0.14811249,1.1124539,0.86710525,1.0357876,-0.7491833,-0.7470231,0.23956886,1.103653,1.0026622,-1.4797727,-0.070426986,0.48512763,1.2782624,0.2093361,1.3991534,-0.16965568,0.7405764,-0.06666093,0.012826957,0.82929313,-0.11319707,-0.3125339,0.49855316,-0.8508577,-2.0085862,0.08013981,0.04251856,-0.80421776,0.6176889,-0.12826778,1.9079059,0.7124303,-0.65654737,0.13341883,0.62673646,2.000812,0.30078408,1.2838565,0.36513567,-0.8348164,-1.6597584,1.8626184,Desconhacido
-1.4575388,-0.03178727,-1.5984505,0.8794338,1.8463275,0.5482463,-1.7887282,-0.08814527,1.6977724,-1.0439464,-0.010984451,1.2941378,-0.071324915,-1.0236157,-1.1630734,1.7126435,1.0135286,0.19673012,0.05383944,0.2701321,0.40188983,1.4167833,2.1317022,-1.8049653,-0.010223985,-0.09746129,0.31093448,2.1298585,0.028773338,0.18979365,-0.309777,-0.5981972,1.4794211,-0.6942139,0.8662048,0.03581972,-0.4886872,1.3994714,-0.9099739,0.83714306,-2.4690042,-0.8489902,-0.57504356,0.0024719834,0.12728813,0.3531513,-1.6171857,-1.1670601,0.028886288,0.42788276,1.423678,0.83317953,-0.027142309,-1.1103135,2.2288563,0.48863897,-1.8418416,-0.3286586,0.6940594,-1.1353443,1.6515735,0.68110013,0.037104297,-1.7819729,-1.3442266,0.5760478,-0.25025627,0.99234223,-1.1276637,-1.493881,-0.083638676,-1.0131806,-0.035898577,0.10867864,1.2413585,2.8876202,0.75502825,1.2162619,0.51982176,-1.161993,-0.60074776,3.0586662,-0.9419573,2.0945604,-1.4721935,-0.16458145,0.0037654676,-0.82997036,-0.18012813,-0.7087508,-0.21658242,-0.62190586,0.50571966,0.18933061,-0.4323418,-0.28950477,-1.2174542,0.41533083,-0.6435788,-0.07220464,0.54616714,-1.2431592,-0.8669597,-0.38293037,0.07881602,-1.0575434,0.34716082,1.015744,0.23326924,-0.41731548,1.2748035,0.062413108,0.2974494,0.81126505,0.7447902,1.4586653,-0.07684076,-0.28943735,-1.5331961,-0.062107556,0.80005276,0.51330525,-0.6024602,-0.27171695,1.3548285,0.12740159,-0.03322374,-1.4253867,MajuCoutinho
-1.0745306,0.3294837,-2.0654867,0.19037533,-0.19389981,-0.49113315,-1.9756974,-0.11645338,-0.20510891,-2.6100152,-0.32833213,1.059528,-0.11912164,-0.08032897,0.7992871,0.12895787,1.0271487,0.99631906,-0.5888252,-0.15696673,-0.74863744,1.5483874,1.4511449,-0.94344014,0.3835606,0.655085,0.22378105,0.63099784,1.3635976,-0.7667063,-0.66718674,0.40460226,2.0289085,-0.07688438,0.9292734,-1.2236316,1.007945,0.6926383,-0.7332957,-0.73799837,-2.6473932,-0.3035063,-1.0855178,-0.14637974,-0.17431968,0.062729076,0.83809334,-0.98126054,0.3315254,0.9997002,2.8704574,-0.8634397,0.8691575,-1.3022075,3.1747823,0.52996033,-1.146665,0.05298992,0.4251334,-0.2528026,1.0578418,-0.23155865,-1.5763426,-1.4859838,-0.34629095,1.4012711,-0.4550699,1.0466692,-0.85346735,-1.1953084,-0.22845182,-0.30615526,-0.80813307,-0.8951569,0.3290208,2.136394,0.47305122,-0.16167098,0.5371331,-1.6874881,-2.4852924,2.7162082,-0.9064575,2.9061046,0.58782214,0.67904454,1.0259581,-0.8912629,0.53610194,-1.5115541,-0.10136428,0.18721567,-0.5067966,-1.2936268,0.29273406,-0.20844956,0.8054648,0.38193446,-0.45731193,-1.6048092,1.0058266,-1.6342621,0.04311812,0.9401571,0.39425594,-0.5621947,0.41627312,0.640285,1.2026616,0.21076874,-0.5044566,-0.61045617,-0.38808167,-0.043134525,-0.23571211,0.18837008,-0.69574285,0.29476067,0.12762041,-0.18883021,0.36009842,1.0854071,-0.41230685,0.6129361,1.2716662,0.06799019,-1.1336255,-0.7990324,MajuCoutinho
-1.6994531,-0.6740854,-2.3113399,0.49528846,0.23853777,0.090316616,-1.7117212,0.88763964,0.34587038,-2.4182763,-0.9709283,0.05731587,-0.086499795,0.3303727,-0.36867192,-0.07431555,0.9988135,1.4189118,-0.6526796,-0.4210906,-0.4338306,1.9088537,1.3551548,-1.203497,-0.007105818,0.4423303,0.3944463,-0.03776724,1.7062678,-0.42741674,-0.5318364,-0.3820691,2.852371,-0.24124467,0.9511143,-1.1381247,0.2032973,0.5398524,-0.6934935,-1.9770038,-2.0793257,-1.3449064,-0.64485955,-0.7818295,1.4739449,-0.4522916,0.4625311,-0.37746426,0.2191094,0.5397397,2.0054555,-0.29076564,0.19428714,-1.1226451,1.6924996,0.58727074,-1.6184331,-0.59801316,0.3340503,-1.2663741,0.19141564,0.6240365,-1.2225127,-0.5536494,-1.0119276,1.8597738,-0.64061916,0.5197691,-0.8251935,-1.2253683,0.73710644,-1.3098124,-0.39063627,-0.9585015,0.6811804,0.8427195,0.837955,-0.4696712,1.4292911,-1.1986711,-1.9171367,2.288726,-0.8280783,2.3671958,1.5498928,1.211098,1.051852,-0.36462748,0.45627674,-1.1742423,-0.2040726,1.6228188,-0.4264192,-0.19135925,-0.6118015,-0.3420382,0.7864921,0.37121505,-1.5440829,-0.8729893,0.6776183,-0.8886335,1.3284777,1.5406944,0.09200098,0.50040346,0.799174,-0.13080627,0.02519048,1.1463009,-0.42145905,-0.10669899,-0.9729351,0.35857487,-0.4475518,-0.48928756,-0.44293052,0.49701396,-0.69844174,-1.401322,0.07868572,2.1945224,0.11453217,1.6418691,0.8152047,0.114641584,-0.44534904,-0.19523534,MajuCoutinho
